edge_id,lat,lng,queue_len,type
691,31.319077,121.331853,19,2.0
692,31.32712,121.254377,9,1.0
693,31.42718,121.33925,1,1.0
694,31.374842,121.264224,3,1.0
695,31.373432,121.490334,9,1.0
696,31.254534,121.34772,7,1.0
697,31.456227,121.359857,2,1.0
698,31.37273,121.546117,8,1.0
699,31.42225,121.355698,14,2.0
700,31.483764,121.274813,3,1.0
701,31.492475,121.328439,11,2.0
702,31.373346,121.135761,1,1.0
703,31.467705,121.201637,2,1.0
704,31.273276,121.1303,34,3.0
705,31.274536,121.097082,2,1.0
706,31.289282,121.378597,11,2.0
707,31.27688,121.420858,2,1.0
708,31.247519,121.322265,77,4.0
709,31.242991,121.515376,14,2.0
710,31.319501,121.584673,64,4.0
711,31.268642,121.332479,30,3.0
712,31.065206,121.803371,3,1.0
713,31.31724,121.237444,3,1.0
714,31.371694,121.443832,54,4.0
715,31.356868,121.555161,2,1.0
716,31.299749,121.170321,8,1.0
717,31.323113,121.616609,15,2.0
718,31.290887,121.435064,19,2.0
719,31.255173,121.403569,7,1.0
720,31.348418,121.427796,38,3.0
721,31.459469,121.412299,4,1.0
722,31.395973,121.258897,75,4.0
723,31.252495,121.390194,32,3.0
724,31.341175,121.618019,9,1.0
725,31.364407,121.561457,7,1.0
726,31.380093,121.517779,14,2.0
727,31.378141,121.503801,8,1.0
728,31.395915,121.363062,40,3.0
729,31.273019,121.307617,42,3.0
730,31.210033,121.405714,3,1.0
731,31.301057,121.388942,8,1.0
732,31.360948,121.595293,2,1.0
733,31.341417,121.271089,3,1.0
734,31.359311,121.310645,14,2.0
735,31.231687,121.32576,20,3.0
736,31.220809,121.305363,16,2.0
737,31.248325,121.158122,3,1.0
738,31.267266,121.385292,22,3.0
739,31.278808,121.419722,15,2.0
740,31.290434,121.425041,12,2.0
741,31.250271,121.406561,10,2.0
742,31.384186,121.484871,3,1.0
743,31.327299,121.452936,13,2.0
744,31.254912,121.371838,21,3.0
745,31.434069,121.448741,16,2.0
746,31.397749,121.267217,3,1.0
747,31.4193,121.285094,5,1.0
748,31.402828,121.48779,1,1.0
749,31.423181,121.387917,13,2.0
750,31.380359,121.304458,16,2.0
751,31.364503,121.391608,16,2.0
752,31.294885,121.244609,14,2.0
753,31.353624,121.155902,2,1.0
754,31.339114,121.321261,51,4.0
755,31.247155,121.23112,22,3.0
756,31.269521,121.153127,1,1.0
757,31.486,121.243442,1,1.0
758,31.383625,121.268069,2,1.0
759,31.326648,121.304442,20,3.0
760,31.277512,121.287969,72,4.0
761,31.339843,121.232133,1,1.0
762,31.284292,121.273506,15,2.0
763,31.306306,121.28988,1,1.0
764,31.301877,121.353206,2,1.0
765,31.38336,121.420672,19,2.0
766,31.205759,121.26316,26,3.0
767,31.413754,121.202263,8,1.0
768,31.24583,121.392643,11,2.0
769,31.343386,121.208271,15,2.0
770,31.280339,121.402957,34,3.0
771,31.265326,121.394456,23,3.0
772,31.410197,121.500761,11,2.0
773,31.253394,121.389864,30,3.0
774,31.381763,121.301878,21,3.0
775,31.371973,121.278978,11,2.0
776,31.268263,121.394134,16,2.0
777,31.315817,121.359172,4,1.0
778,31.387389,121.431922,6,1.0
779,30.948712,121.365593,36,3.0
780,31.429482,121.184088,2,1.0
781,31.376717,121.539395,2,1.0
782,31.286501,121.363758,25,3.0
783,31.365012,121.504701,1,1.0
784,31.258483,121.368346,7,1.0
785,31.207125,121.299924,11,2.0
786,31.430211,121.28239,4,1.0
787,31.289489,121.341656,4,1.0
788,31.230201,121.308739,4,1.0
789,31.278478,121.420747,3,1.0
790,31.456258,121.413525,14,2.0
791,31.310235,121.437455,6,1.0
792,31.398623,121.409041,5,1.0
793,31.282514,121.343407,8,1.0
794,31.288777,121.390078,6,1.0
795,31.340297,121.26652,1,1.0
796,31.330908,121.45516,3,1.0
797,31.269951,121.336766,2,1.0
798,31.368461,121.372259,15,2.0
799,31.396351,121.44222,17,2.0
800,31.294155,121.418063,9,1.0
801,31.294194,121.316828,21,3.0
802,31.450256,121.254671,2,1.0
803,31.401391,121.463758,10,2.0
804,31.41351,121.367585,3,1.0
805,31.23423,121.119889,10,2.0
806,31.378285,121.436137,33,3.0
807,31.219945,121.285654,9,1.0
808,31.369006,121.25552,2,1.0
809,31.230933,121.347295,23,3.0
810,31.344675,121.443963,49,3.0
811,31.427978,121.433301,9,1.0
812,31.214561,121.298904,91,4.0
813,31.234004,121.276012,7,1.0
814,31.344366,121.51915,8,1.0
815,31.243338,121.253922,4,1.0
816,31.260742,121.399188,11,2.0
817,31.258677,121.392956,38,3.0
818,31.397648,121.28551,6,1.0
819,31.32899,121.323419,9,1.0
820,31.260816,121.36983,2,1.0
821,31.272151,121.375814,26,3.0
822,31.236862,121.355595,10,2.0
823,31.396658,121.496972,24,3.0
824,31.280003,121.361419,10,2.0
825,31.255025,121.199554,24,3.0
826,31.265705,121.420959,34,3.0
827,31.305269,121.397452,9,1.0
828,31.220649,121.35994,1,1.0
829,31.351256,121.519123,2,1.0
830,31.288583,121.428686,10,2.0
831,31.274336,121.39328,1,1.0
832,31.318661,121.194317,37,3.0
833,31.48259,121.348661,1,1.0
834,31.43737,121.432451,4,1.0
835,31.296405,121.392803,15,2.0
836,31.274417,121.257132,32,3.0
837,31.33775,121.306733,10,2.0
838,31.331242,121.225906,8,1.0
839,31.436148,121.224416,34,3.0
840,31.221346,121.201454,4,1.0
841,31.223175,121.184646,11,2.0
842,31.431346,121.222574,10,2.0
843,31.459342,121.319364,7,1.0
844,31.304081,121.326517,2,1.0
845,31.274169,121.221302,7,1.0
846,31.232095,121.20583,3,1.0
847,31.333315,121.188402,18,2.0
848,31.370992,121.177459,12,2.0
849,31.252877,121.148181,11,2.0
850,31.358748,121.52806,20,3.0
851,31.441726,121.246593,5,1.0
852,31.367578,121.31858,29,3.0
853,31.3397,121.298473,10,2.0
854,31.475425,121.356951,5,1.0
855,31.254111,121.408424,44,3.0
856,31.261563,121.376836,30,3.0
857,31.262048,121.458128,5,1.0
858,31.33454,121.46611,31,3.0
859,31.382771,121.291756,24,3.0
860,46.777465,131.812182,21,3.0
861,31.361645,121.475443,44,3.0
862,31.28711,121.226904,14,2.0
863,31.453478,121.256429,31,3.0
864,31.294598,121.206157,2,1.0
865,31.246059,121.362706,6,1.0
866,31.32755,121.15343,4,1.0
867,31.28915,121.229167,7,1.0
868,31.36124,121.451839,7,1.0
869,31.410089,121.244982,7,1.0
870,31.456615,121.221022,46,3.0
871,31.243709,121.197504,1,1.0
872,31.127879,121.452728,24,3.0
873,31.30092,121.16892,9,1.0
874,31.387989,121.396749,6,1.0
875,31.444014,121.25661,4,1.0
876,31.3691,121.415317,4,1.0
877,31.24822,121.296297,14,2.0
878,31.348925,121.178176,2,1.0
879,31.280857,121.169253,22,3.0
880,31.385543,121.469415,15,2.0
881,31.227795,121.254172,3,1.0
882,31.275331,121.286529,12,2.0
883,31.262032,121.117499,6,1.0
884,31.266413,121.351003,2,1.0
885,31.335141,121.413142,5,1.0
886,31.421831,121.349166,4,1.0
887,31.410741,121.442349,21,3.0
888,31.352538,121.490272,2,1.0
889,31.235454,121.172523,1,1.0
890,31.324375,121.433451,6,1.0
891,31.249356,121.410275,2,1.0
892,31.23593,121.220028,15,2.0
893,31.294834,121.431554,6,1.0
894,31.277484,121.382842,1,1.0
895,31.396687,121.378844,25,3.0
896,31.360977,121.444195,12,2.0
897,31.447176,121.385936,4,1.0
898,31.425786,121.422506,28,3.0
899,31.335151,121.590721,4,1.0
900,31.292008,121.36941,7,1.0
901,31.305433,121.435633,1,1.0
902,31.312672,121.593011,14,2.0
903,31.26604,121.399004,14,2.0
904,31.297527,121.376,24,3.0
905,31.254166,121.224476,11,2.0
906,31.360292,121.583955,18,2.0
907,31.350554,121.391849,2,1.0
908,31.4163,121.496785,12,2.0
909,31.281813,121.354285,82,4.0
910,31.288102,121.122551,9,1.0
911,31.267263,121.086225,1,1.0
912,31.198836,121.215066,17,2.0
913,31.356238,121.568226,9,1.0
914,31.497375,121.324955,5,1.0
915,31.366638,121.43543,32,3.0
916,31.370654,121.459272,59,4.0
917,31.299851,121.163211,8,1.0
918,31.257553,121.311711,28,3.0
919,31.311763,121.21253,8,1.0
920,31.312494,121.157796,5,1.0
921,31.38417,121.344688,5,1.0
922,31.384742,121.277311,4,1.0
923,31.300493,121.323029,11,2.0
924,31.299874,121.298501,6,1.0
925,31.324905,121.29416,48,3.0
926,31.4189,121.295725,1,1.0
927,31.414397,121.481621,1,1.0
928,31.242078,121.331128,24,3.0
929,31.349748,121.506246,27,3.0
930,31.292718,121.410291,58,4.0
931,31.224385,121.143509,3,1.0
932,31.318258,121.167266,4,1.0
933,31.30446,121.426575,4,1.0
934,31.430745,121.187414,6,1.0
935,31.303224,121.308726,22,3.0
936,31.33876,121.437747,24,3.0
937,31.323457,121.57815,1,1.0
938,31.327488,121.437837,6,1.0
939,31.253405,121.091261,6,1.0
940,31.455174,121.413981,9,1.0
941,31.462643,121.331794,1,1.0
942,31.323091,121.364299,9,1.0
943,31.29092,121.359453,13,2.0
944,31.469563,121.384552,1,1.0
945,31.255582,121.363523,8,1.0
946,31.402193,121.367083,6,1.0
947,31.364338,121.251014,11,2.0
948,31.367392,121.276877,3,1.0
949,31.292661,121.305822,20,3.0
950,31.283733,121.149832,13,2.0
951,31.284086,121.212427,1,1.0
952,31.436901,121.294601,32,3.0
953,31.318974,121.412838,21,3.0
954,31.307142,121.362041,3,1.0
955,31.184888,121.510295,43,3.0
956,31.176978,121.499522,25,3.0
957,31.163705,121.503747,55,4.0
958,31.227167,121.633295,10,2.0
959,31.214958,121.527054,28,3.0
960,31.283403,121.541263,15,2.0
961,31.265902,121.537589,22,3.0
962,31.250826,121.578689,11,2.0
963,31.19868,121.485666,5,1.0
964,31.222233,121.623547,26,3.0
965,31.260959,121.562594,7,1.0
966,31.204179,121.538588,13,2.0
967,31.207679,121.489691,10,2.0
968,31.211591,121.499553,28,3.0
969,31.220416,121.529149,24,3.0
970,31.254981,121.623923,9,1.0
971,31.203031,121.443586,19,2.0
972,31.273045,121.546148,9,1.0
973,31.262756,121.625447,4,1.0
974,31.202883,121.476296,10,2.0
975,31.247688,121.528106,5,1.0
976,31.211634,121.520845,3,1.0
977,31.221201,121.497347,3,1.0
978,31.284348,121.564303,1,1.0
979,31.208346,121.544892,32,3.0
980,31.198048,121.604048,17,2.0
981,31.217074,121.510123,10,2.0
982,31.217682,121.499709,1,1.0
983,31.27795,121.538718,36,3.0
984,31.286632,121.552094,14,2.0
985,31.2676,121.541803,10,2.0
986,31.260217,121.525816,34,3.0
987,31.260165,121.541462,12,2.0
988,31.249796,121.582523,2,1.0
989,31.213015,121.547755,11,2.0
990,30.779826,121.376806,1,1.0
991,31.213061,121.483541,3,1.0
992,31.221052,121.503967,8,1.0
993,31.159756,121.525433,22,3.0
994,31.24641,121.548541,2,1.0
995,30.884387,121.408648,4,1.0
996,31.19107,121.554321,18,2.0
997,31.203987,121.520591,36,3.0
998,31.250332,121.594504,44,3.0
999,31.23787,121.543207,1,1.0
1000,31.262941,121.602924,11,2.0
1001,35.379598,116.072359,81,4.0
1002,31.177646,121.555355,32,3.0
1003,31.180763,121.476049,4,1.0
1004,31.181485,121.520026,59,4.0
1005,31.174661,121.52822,30,3.0
1006,31.208384,121.466365,28,3.0
1007,31.202395,121.6278,39,3.0
1008,31.217476,121.494788,74,4.0
1009,31.276616,121.593917,1,1.0
1010,31.208589,121.524447,27,3.0
1011,31.235847,121.536101,21,3.0
1012,31.228852,121.541643,1,1.0
1013,31.223114,121.522857,5,1.0
1014,31.25007,121.546845,28,3.0
1015,31.209182,121.535827,14,2.0
1016,31.246527,121.534982,39,3.0
1017,31.221662,121.539905,31,3.0
1018,31.20901,121.478403,1,1.0
1019,31.19124,121.507961,8,1.0
1020,31.26748,121.57859,29,3.0
1021,31.259633,121.594477,89,4.0
1022,31.252105,121.56398,34,3.0
1023,31.211107,121.59082,14,2.0
1024,31.242157,121.568785,16,2.0
1025,31.231508,121.577691,25,3.0
1026,31.242948,121.608734,15,2.0
1027,31.216371,121.601926,3,1.0
1028,31.209644,121.56447,37,3.0
1029,31.187254,121.536259,53,4.0
1030,31.190301,121.566862,65,4.0
1031,31.209025,121.616514,35,3.0
1032,31.166408,121.569203,18,2.0
1033,31.170097,121.608906,7,1.0
1034,31.178278,121.606216,18,2.0
1035,31.270362,121.612773,26,3.0
1036,31.280348,121.592755,6,1.0
1037,31.263651,121.573401,24,3.0
1038,31.196266,121.537132,26,3.0
1039,31.161442,121.507559,1,1.0
1040,31.256426,121.61001,8,1.0
1041,31.226966,121.53174,64,4.0
1042,31.215246,121.604329,33,3.0
1043,31.17762,121.511042,17,2.0
1044,31.230287,121.557116,44,3.0
1045,31.218201,121.487151,55,4.0
1046,31.291293,121.559335,6,1.0
1047,31.248657,121.537875,2,1.0
1048,31.267478,121.5468,6,1.0
1049,31.213659,121.504661,6,1.0
1050,31.216752,121.476401,17,2.0
1051,31.269868,121.533249,1,1.0
1052,31.189701,121.543143,7,1.0
1053,31.150483,121.491401,77,4.0
1054,31.182483,121.5762,8,1.0
1055,31.204999,121.471193,16,2.0
1056,31.237022,121.546184,42,3.0
1057,31.214683,121.551574,33,3.0
1058,31.185065,121.503655,6,1.0
1059,31.254124,121.605142,5,1.0
1060,31.232729,121.566935,68,4.0
1061,31.156341,121.512599,5,1.0
1062,31.28627,121.599397,2,1.0
1063,34.798608,116.090395,9,1.0
1064,31.182371,121.526439,11,2.0
1065,31.299261,121.578516,22,3.0
1066,31.28023,121.543164,10,2.0
1067,31.217512,121.533844,10,2.0
1068,31.261924,121.568031,15,2.0
1069,31.215893,121.558154,2,1.0
1070,31.232395,121.564673,2,1.0
1071,31.221705,121.642288,9,1.0
1072,31.169796,121.52847,11,2.0
1073,31.233629,121.532011,14,2.0
1074,31.270626,121.5908,38,3.0
1075,31.257756,121.601633,15,2.0
1076,31.160199,121.557134,4,1.0
1077,31.248482,121.53958,34,3.0
1078,31.19382,121.49524,1,1.0
1079,31.196135,121.558528,15,2.0
1080,31.233201,121.469528,6,1.0
1081,31.252241,121.57094,18,2.0
1082,31.217073,121.524494,7,1.0
1083,31.183857,121.637321,46,3.0
1084,31.264433,121.541398,5,1.0
1085,31.375832,121.389413,3,1.0
1086,31.348473,121.384381,1,1.0
1087,31.328439,121.384246,2,1.0
1088,31.317512,121.404518,2,1.0
1089,31.292867,121.42296,1,1.0
1090,31.150303,121.430423,4,1.0
1091,31.281665,121.42621,4,1.0
1092,31.25867,121.428896,2,1.0
1093,31.25372,121.437778,3,1.0
1094,31.244568,121.441817,14,2.0
1095,31.20694,121.459659,5,1.0
1096,31.196602,121.461665,1,1.0
1097,31.190103,121.485774,4,1.0
1098,31.193515,121.531662,3,1.0
1099,31.180824,121.525363,3,1.0
1100,31.202262,121.564812,12,2.0
1101,34.638922,119.467017,7,1.0
1102,31.281567,121.557955,6,1.0
1103,31.171101,121.507145,21,3.0
1104,31.212793,121.494061,4,1.0
1105,31.146112,121.504322,26,3.0
1106,31.284042,121.583676,16,2.0
1107,31.201251,121.561484,20,3.0
1108,31.19183,121.59097,4,1.0
1109,31.159569,121.145966,3,1.0
1110,31.276178,121.553996,15,2.0
1111,31.224452,121.511537,46,3.0
1112,31.207205,121.482691,27,3.0
1113,31.205839,121.462046,17,2.0
1114,31.194792,121.466884,6,1.0
1115,31.180897,121.463904,5,1.0
1116,31.166007,121.457766,15,2.0
1117,31.197656,121.463533,8,1.0
1118,31.190168,121.467092,7,1.0
1119,31.163339,121.469291,2,1.0
1120,31.210843,121.491168,42,3.0
1121,31.211641,121.474534,4,1.0
1122,31.168938,121.54333,13,2.0
1123,31.278028,121.583992,2,1.0
1124,31.235631,121.567852,2,1.0
1125,31.199128,121.540588,1,1.0
1126,31.215664,121.46829,26,3.0
1127,31.162111,121.566673,2,1.0
1128,31.217315,121.635295,6,1.0
1129,31.211617,121.486703,7,1.0
1130,31.270279,121.531241,42,3.0
1131,31.209857,121.644884,1,1.0
1132,31.219133,121.524846,2,1.0
1133,31.239025,121.551622,10,2.0
1134,31.191818,121.538713,5,1.0
1135,31.218716,121.568667,13,2.0
1136,31.27369,121.537119,16,2.0
1137,31.16584,121.530742,16,2.0
1138,31.168688,121.487892,7,1.0
1139,31.266666,121.598298,19,2.0
1140,31.168296,121.588625,11,2.0
1141,31.212027,121.491516,1,1.0
1142,31.216682,121.468605,2,1.0
1143,31.145641,121.449009,11,2.0
1144,31.144653,121.478451,10,2.0
1145,31.26905,121.627732,1,1.0
1146,31.232893,121.380242,11,2.0
1147,31.200248,121.474414,5,1.0
1148,31.211492,121.571765,3,1.0
1149,31.22135,121.391319,9,1.0
1150,31.217968,121.41467,6,1.0
1151,31.22258,121.428599,17,2.0
1152,31.201259,121.40143,24,3.0
1153,31.214115,121.406884,4,1.0
1154,31.201647,121.420098,62,4.0
1155,31.217237,121.432824,2,1.0
1156,31.209913,121.425292,23,3.0
1157,31.197114,121.442853,15,2.0
1158,31.19206,121.438501,14,2.0
1159,31.192975,121.449755,21,3.0
1160,31.197573,121.454035,3,1.0
1161,31.180175,121.422303,9,1.0
1162,31.172757,121.425965,49,3.0
1163,31.171686,121.441221,47,3.0
1164,31.213728,121.386102,22,3.0
1165,31.186465,121.429887,25,3.0
1166,31.225318,121.437806,2,1.0
1167,31.236728,121.42407,9,1.0
1168,31.18026,121.406339,9,1.0
1169,31.185812,121.457923,33,3.0
1170,31.193646,121.449596,9,1.0
1171,31.225831,121.412695,7,1.0
1172,31.19979,121.389906,12,2.0
1173,31.213849,121.43028,16,2.0
1174,26.215115,109.744661,14,2.0
1175,31.218812,121.401309,6,1.0
1176,31.211485,121.403238,25,3.0
1177,31.17247,121.404203,7,1.0
1178,31.21852,121.44019,9,1.0
1179,31.211598,121.439406,25,3.0
1180,31.236991,121.441554,6,1.0
1181,31.230109,121.434393,17,2.0
1182,31.163393,121.381735,42,3.0
1183,31.190389,121.457678,8,1.0
1184,31.233973,121.41641,23,3.0
1185,31.2355,121.417315,49,3.0
1186,31.231663,121.428471,3,1.0
1187,31.212718,121.447853,14,2.0
1188,31.203473,121.445984,14,2.0
1189,31.148773,121.387158,39,3.0
1190,31.182198,121.390214,7,1.0
1191,31.16346,121.405127,34,3.0
1192,31.223297,121.430839,2,1.0
1193,31.19332,121.430385,7,1.0
1194,31.146311,121.399951,66,4.0
1195,31.145439,121.417433,84,4.0
1196,31.157677,121.424531,15,2.0
1197,31.191847,121.381117,12,2.0
1198,31.155349,121.375527,2,1.0
1199,31.151539,121.41109,24,3.0
1200,31.177858,121.346956,38,3.0
1201,31.150662,121.434931,26,3.0
1202,31.200249,121.443811,11,2.0
1203,31.166365,121.419792,14,2.0
1204,31.224226,121.43839,31,3.0
1205,31.201303,121.434409,12,2.0
1206,31.168853,121.394657,5,1.0
1207,31.174203,121.431404,14,2.0
1208,31.183323,121.447822,55,4.0
1209,31.207251,121.407122,1,1.0
1210,31.186057,121.44872,18,2.0
1211,31.249162,121.487899,23,3.0
1212,31.159304,121.358718,24,3.0
1213,31.158202,121.389411,34,3.0
1214,31.182189,121.394088,5,1.0
1215,31.177169,121.445517,37,3.0
1216,31.173163,121.356571,7,1.0
1217,31.163432,121.354451,51,4.0
1218,31.157241,121.418919,73,4.0
1219,31.197909,121.426542,46,3.0
1220,31.17023,121.337413,57,4.0
1221,31.236405,121.432864,11,2.0
1222,31.194928,121.366998,2,1.0
1223,31.195613,121.40425,22,3.0
1224,31.134548,121.39095,36,3.0
1225,31.159704,121.457647,17,2.0
1226,31.236842,121.433815,3,1.0
1227,31.174223,121.436719,1,1.0
1228,31.214741,121.427168,3,1.0
1229,31.179835,121.429502,23,3.0
1230,31.193409,121.393885,32,3.0
1231,31.201965,121.452457,23,3.0
1232,31.201321,121.404211,2,1.0
1233,31.191702,121.449143,4,1.0
1234,31.186628,121.372116,22,3.0
1235,31.18713,121.451332,8,1.0
1236,31.233107,121.417598,3,1.0
1237,31.200432,121.447381,40,3.0
1238,31.174748,121.39247,6,1.0
1239,31.195139,121.385973,30,3.0
1240,31.201064,121.438699,10,2.0
1241,38.052584,114.484137,42,3.0
1242,31.148334,121.420448,2,1.0
1243,31.205813,121.413544,23,3.0
1244,31.216359,121.397227,30,3.0
1245,31.1634,121.396418,7,1.0
1246,31.236856,121.40554,31,3.0
1247,31.19143,121.411411,37,3.0
1248,31.220434,121.408625,1,1.0
1249,31.195131,121.418788,4,1.0
1250,31.213701,121.41802,20,3.0
1251,31.22255,121.440445,2,1.0
1252,31.169908,121.418183,4,1.0
1253,31.182725,121.41492,5,1.0
1254,31.189366,121.443482,3,1.0
1255,31.203978,121.423912,23,3.0
1256,31.190185,121.443475,38,3.0
1257,31.134917,121.334281,5,1.0
1258,31.126777,121.367557,2,1.0
1259,31.162395,121.353836,3,1.0
1260,31.178962,121.388264,1,1.0
1261,31.164838,121.410811,2,1.0
1262,31.175943,121.424363,1,1.0
1263,31.20414,121.406657,1,1.0
1264,31.173856,121.350522,15,2.0
1265,31.188512,121.437591,5,1.0
1266,31.165339,121.427732,22,3.0
1267,31.149062,121.392526,1,1.0
1268,31.184327,121.381012,2,1.0
1269,31.198799,121.383701,13,2.0
1270,31.215381,121.439262,1,1.0
1271,31.154909,121.436989,1,1.0
1272,31.208108,121.41483,4,1.0
1273,31.162868,121.448422,17,2.0
1274,31.203552,121.371544,7,1.0
1275,31.199522,121.44697,2,1.0
1276,31.207139,121.449578,9,1.0
1277,31.200783,121.446011,7,1.0
1278,31.22121,121.411568,21,3.0
1279,31.183064,121.407773,3,1.0
1280,31.193643,121.402511,3,1.0
1281,31.214767,121.444427,8,1.0
1282,31.210891,121.3779,18,2.0
1283,31.198372,121.355749,16,2.0
1284,31.222168,121.378951,6,1.0
1285,31.221591,121.351862,7,1.0
1286,31.206547,121.306923,95,4.0
1287,31.241274,121.36272,30,3.0
1288,31.211574,121.366182,15,2.0
1289,31.228847,121.338653,16,2.0
1290,31.240587,121.402322,2,1.0
1291,31.224373,121.364172,4,1.0
1292,31.199721,121.325753,29,3.0
1293,31.219437,121.374523,6,1.0
1294,31.214193,121.376945,3,1.0
1295,31.21882,121.436387,1,1.0
1296,31.216472,121.413336,6,1.0
1297,31.220424,121.383546,1,1.0
1298,31.242841,121.391309,11,2.0
1299,31.235247,121.383101,3,1.0
1300,31.21759,121.40829,1,1.0
1301,31.188821,121.387044,13,2.0
1302,31.176379,121.397706,4,1.0
1303,31.201121,121.445016,2,1.0
1304,31.22714,121.391029,9,1.0
1305,31.190483,121.434806,5,1.0
1306,31.18851,121.403115,3,1.0
1307,31.211337,121.413801,1,1.0
1308,31.217261,121.391532,1,1.0
1309,31.224731,121.43464,9,1.0
1310,31.204614,121.432408,13,2.0
1311,31.219239,121.418564,7,1.0
1312,31.160355,121.454785,11,2.0
1313,31.180466,121.441251,28,3.0
1314,31.176813,121.439114,9,1.0
1315,31.162463,121.364262,4,1.0
1316,31.19458,121.436178,25,3.0
1317,31.21535,121.46606,1,1.0
1318,31.211846,121.475732,3,1.0
1319,31.223117,121.504741,3,1.0
1320,31.238742,121.530031,4,1.0
1321,31.240405,121.569186,1,1.0
1322,31.178088,121.413515,2,1.0
1323,31.168241,121.437559,4,1.0
1324,31.219114,121.423499,18,2.0
1325,31.193686,121.423417,4,1.0
1326,31.206194,121.456569,17,2.0
1327,31.225092,121.38464,4,1.0
1328,31.17605,121.431225,20,3.0
1329,31.182032,121.388195,1,1.0
1330,31.156874,121.348458,30,3.0
1331,31.152045,121.420017,13,2.0
1332,31.216526,121.326846,15,2.0
1333,31.219647,121.446669,9,1.0
1334,31.199167,121.433919,5,1.0
1335,31.182122,121.377455,2,1.0
1336,31.193811,121.373792,7,1.0
1337,31.176998,121.423586,20,3.0
1338,31.214059,121.37764,6,1.0
1339,31.155848,121.383402,41,3.0
1340,31.227666,121.431017,2,1.0
1341,31.157151,121.431115,7,1.0
1342,31.17255,121.363745,14,2.0
1343,31.229334,121.368291,26,3.0
1344,31.241036,121.374063,37,3.0
1345,31.177067,121.370844,22,3.0
1346,31.189,121.431937,2,1.0
1347,31.184883,121.430689,4,1.0
1348,31.194194,121.456589,19,2.0
1349,31.175983,121.381611,2,1.0
1350,31.192275,121.462826,13,2.0
1351,31.162282,121.426688,36,3.0
1352,31.210579,121.453849,4,1.0
1353,31.23301,121.442524,10,2.0
1354,31.24595,121.403327,3,1.0
1355,31.169078,121.433389,7,1.0
1356,31.206761,121.399923,11,2.0
1357,31.209905,121.37472,19,2.0
1358,31.232002,121.359292,4,1.0
1359,31.154923,121.36045,72,4.0
1360,31.241362,121.395822,9,1.0
1361,31.195709,121.424093,1,1.0
1362,31.195907,121.410659,56,4.0
1363,31.190828,121.420662,3,1.0
1364,31.236104,121.375177,33,3.0
1365,31.200224,121.316463,5,1.0
1366,31.210887,121.315496,19,2.0
1367,31.224718,121.344451,62,4.0
